id,breed_1,breed_2,breed_3,breed_4
sample_1595,7.21961355379809e-06,0.999949388514533,4.33918715415122e-05,3.71421830812123e-13
sample_1596,0.999770669041861,5.03284196372219e-05,0.000178997348334885,5.19016725603278e-09
sample_1597,0.999468849803026,2.22127490288679e-05,0.000508664741959216,2.72705985849887e-07
sample_1598,0.981634172413875,0.00817741803506651,0.0101884069731244,2.57793367540525e-09
sample_1599,1.27739325413141e-05,0.999926368519009,6.08575480592534e-05,3.90975406383871e-13
sample_1600,0.996299842046009,0.000708074320838086,0.00299207932884789,4.30430526328352e-09
sample_1601,0.0454969233762305,0.00192676736591524,0.952576305073382,4.18447250220192e-09
sample_1602,0.990403537941429,0.00940131458766446,0.000195147145927854,3.24978719723554e-10
sample_1603,0.999839929621367,0.000142170001090945,1.78999905338279e-05,3.87008607047829e-10
sample_1604,0.00203728943029733,0.997723668994556,0.000239041567147592,7.99903025734441e-12
sample_1605,0.976841292354919,0.0228549932730259,0.000303714014687111,3.57367543371332e-10
sample_1606,2.70514815891553e-05,0.999905552812984,6.73957049050964e-05,5.21757067162927e-13
sample_1607,0.00169646985418486,0.000101805890291985,0.998201723503981,7.51542343578235e-10
sample_1608,0.000507900295912723,0.000250831937542355,0.999241267641861,1.24683615120601e-10
sample_1609,1.06472043567269e-05,0.999964482420026,2.48703753296884e-05,2.8770911769205e-13
sample_1610,0.000118967824950544,0.000157884651124776,0.999723147478688,4.52366658958556e-11
sample_1611,0.000194952052901074,9.33899650560815e-06,0.999795708338991,6.11602542720437e-10
sample_1612,3.45955023076734e-05,9.67773309043739e-09,3.62511058392524e-06,0.999961769709375
sample_1613,0.00216445829773443,0.997226211656072,0.00060933003539381,1.07994820388287e-11
sample_1614,9.82798444102695e-05,0.993847161083658,0.00605455906603925,5.8929560464719e-12
sample_1615,0.000159034051266375,0.999815900751222,2.5065196259815e-05,1.25211025550189e-12
sample_1616,3.48649729126931e-05,0.999907013081635,5.81219448932661e-05,5.59341374736838e-13
sample_1617,0.00227322727526699,0.000110271804968063,0.997616499904807,1.01495781115992e-09
sample_1618,7.69960515420257e-06,0.999944324409991,4.79759844905142e-05,3.64119195214432e-13
sample_1619,0.0266769705700251,0.828311442901341,0.14501158618344,3.45193585664344e-10
sample_1620,8.39647886943356e-05,0.999664802621124,0.000251232588821115,1.36040952023912e-12
sample_1621,8.53773335754106e-05,0.000276255877229228,0.99963836674918,4.00152933562589e-11
sample_1622,0.00102408284850276,0.998860565474306,0.000115351672719457,4.47186570938325e-12
sample_1623,0.00132021101758387,0.998326714671718,0.000353074303848706,6.84928957165098e-12
sample_1624,3.20647980745311e-05,0.999953545574029,1.43896272206151e-05,6.75653084450559e-13
sample_1625,0.999867632142093,0.000116844693388317,1.55227331568494e-05,4.31362288592909e-10
sample_1626,0.998426494769426,0.000203819460442326,0.00136967876844122,7.00169008745962e-09
sample_1627,0.0713344520704539,0.0294059336902205,0.899259612171461,2.06786521491686e-09
sample_1628,0.00094687726078035,0.000164274644755435,0.998888847814801,2.7966306667737e-10
sample_1629,0.000212176413861182,1.35294237551356e-05,0.999774293791015,3.71368468970232e-10
sample_1630,2.20521445356528e-05,0.999957648656986,2.02991981108082e-05,3.67782390574735e-13
sample_1631,7.52409950864632e-05,1.63016496772591e-05,0.999908457229312,1.25924203218057e-10
sample_1632,0.944366217297113,0.0417520865150134,0.0138816943425377,1.8453357403941e-09
sample_1633,7.05650697058552e-05,1.97626682710831e-05,0.999909672166529,9.54941149828244e-11
sample_1634,0.000380187317214467,8.13680578953195e-06,0.999611671447052,4.42994436873427e-09
sample_1635,0.0141807727563711,4.77545840320001e-05,0.985771370831501,1.01828095713229e-07
sample_1636,7.71113288645159e-05,0.000154604883240762,0.999768283747718,4.01766633202142e-11
sample_1637,0.000403013931862119,4.50157398730094e-05,0.999551970076388,2.51876713835692e-10
sample_1638,7.64445421249064e-05,9.52431573765527e-05,0.999828312258323,4.21755399276489e-11
sample_1639,0.968607395062353,0.00188859036552634,0.0295040029670469,1.16050734517316e-08
sample_1640,0.000112277444178766,4.08893987448609e-05,0.999846833084563,7.25138553322248e-11
sample_1641,7.9080326412848e-05,0.999898488932297,2.2430740518685e-05,7.71035923005922e-13
sample_1642,1.10805087777869e-06,5.2958880263145e-10,1.15672039779757e-07,0.999998775747494
sample_1643,0.999672477700349,1.95159169930021e-05,0.000307855148411978,1.51234245494335e-07
sample_1644,0.000955792384218676,0.996891404869541,0.00215280273589038,1.0349633289464e-11
sample_1645,0.00223362555219978,2.28795456853842e-05,0.997743486270773,8.63134204619497e-09
sample_1646,0.0224104646169121,0.0890969839190267,0.888492550767396,6.96665209699495e-10
sample_1647,0.000220964924422832,0.999753362322202,2.56727517181387e-05,1.65736569754844e-12
sample_1648,0.998589313800552,0.000546656353856839,0.000864027883464187,1.96212669998077e-09
sample_1649,0.984605252921289,0.00086772008923088,0.0145270138993366,1.30901430832493e-08
sample_1650,0.00316378246774399,0.993597404243829,0.00323881326480864,2.36188352675027e-11
sample_1651,0.0106579249867627,0.000336670706669753,0.989005401545639,2.76092890704202e-09
sample_1652,0.000157564280791309,3.72308508797629e-05,0.999805204764167,1.04162200355764e-10
sample_1653,0.999909519235323,7.37629659332726e-05,1.67172642536191e-05,5.34490267884954e-10
sample_1654,0.865336745123357,0.00219340380188276,0.132469822779184,2.82955754509944e-08
sample_1655,0.000218888655160434,0.000299358497852913,0.999481752788386,5.86011264107439e-11
sample_1656,0.999384951040101,1.86073019942953e-05,0.000593946025949774,2.49563195539583e-06
sample_1657,0.994812522973677,4.05063341878881e-05,0.00513635211991411,1.06185722206873e-05
sample_1658,0.00109273282898203,1.1782559722279e-05,0.998895473905332,1.07059634819216e-08
sample_1659,5.26647234789288e-06,3.47235058157022e-09,5.11598269739254e-07,0.999994218457032
sample_1660,0.00108391200549348,6.93665814368824e-05,0.998846720822164,5.90905840636215e-10
sample_1661,0.000234017164113459,0.999734614415858,3.13684184523979e-05,1.57575070261477e-12
sample_1662,0.999319348426327,0.00052934073198485,0.000151310259819699,5.81868723287178e-10
sample_1663,0.000172958247403442,1.04219584311357e-05,0.999816619375542,4.18623488938548e-10
sample_1664,0.000264245595594288,1.76889320053098e-05,0.999718065115188,3.57212390150405e-10
sample_1665,0.999922331651804,2.71761401496821e-05,5.04887464268295e-05,3.46161973485484e-09
sample_1666,9.04579933362285e-05,1.24914375666111e-05,0.999897050396936,1.72160763178525e-10
sample_1667,0.999930847995493,4.62364067382259e-05,2.29147095612647e-05,8.88207901164517e-10
sample_1668,0.000152265577199172,0.00010516661091445,0.999742567751046,6.0840702314318e-11
sample_1669,2.87220674353185e-05,0.999804234386194,0.000167043545632131,7.38368823472974e-13
sample_1670,4.99930788313485e-06,2.53301433602055e-09,3.88873658259484e-07,0.999994609285444
sample_1671,0.999101755997451,3.30416010721794e-05,0.000865051660728611,1.50740748134195e-07
sample_1672,0.00277540597737777,0.317321561587454,0.679903032274787,1.60381335040407e-10
sample_1673,0.00031501753158553,0.00067560226922836,0.999009380135066,6.41206034107181e-11
sample_1674,3.15377468584137e-05,1.70716684956892e-08,1.23227458818307e-05,0.999956122435591
sample_1675,0.999892534467294,2.48262525833483e-05,8.26319750125188e-05,7.30511029571073e-09
sample_1676,0.999946485430877,3.91361434135713e-05,1.43775271979481e-05,8.98511280941781e-10
sample_1677,9.99059233784426e-05,8.50814537809984e-05,0.99981501257432,4.85207287571181e-11
sample_1678,0.000377491987681164,0.0018732316755672,0.997749276273968,6.27830506897857e-11
sample_1679,0.999910950182162,5.39640531758886e-05,3.50847546248352e-05,1.01003729148383e-09
sample_1680,7.24031946973248e-06,0.999947213327209,4.55463528391834e-05,4.82541928509957e-13
sample_1681,0.995682382835906,0.00420443581396984,0.000113181057528569,2.92595390553235e-10
sample_1682,0.000329025185642377,0.0121927926453538,0.987478182107144,6.18598370976662e-11
sample_1683,0.0355595180921387,0.000664994434577478,0.963775480607726,6.86555786539674e-09
sample_1684,0.999944741373683,3.05834438867581e-05,2.46736646234669e-05,1.51780654700426e-09
sample_1685,3.83030449302461e-06,1.51524936041956e-09,6.1315851655987e-07,0.999995555021741
sample_1686,3.65795749251525e-05,0.999889690813601,7.37296108611086e-05,6.13116976022914e-13
sample_1687,7.54487726363088e-06,0.999961926481238,3.05286411914884e-05,3.06686302866383e-13
sample_1688,0.000883356485147428,3.61256644821255e-05,0.999080517002426,8.47944741909622e-10
sample_1689,0.00638962975804843,0.00225377684454391,0.99135659282303,5.74378073876224e-10
sample_1690,6.11193612579411e-05,0.999921920011542,1.69606264793754e-05,7.20542662672928e-13
sample_1691,0.000124945288434197,6.07923227166687e-05,0.999814262323901,6.49478340101483e-11
sample_1692,0.00088599497374186,1.54492379288022e-05,0.999098552709087,3.0792423784529e-09
sample_1693,9.05297655538325e-05,4.50796197760929e-05,0.999864390555901,5.87686337448187e-11
sample_1694,0.965420810340493,0.00468569989848234,0.0298934833182266,6.4427981269164e-09
sample_1695,0.996955928304968,3.36629643704099e-05,0.00300437778490341,6.03094575854492e-06
sample_1696,8.21037381851695e-06,0.999970355195839,2.14344299424227e-05,4.00334865776438e-13
sample_1697,5.15426660446025e-06,1.8835284576201e-09,7.2700818078722e-07,0.999994116841686
sample_1698,9.45409508663302e-06,0.999874621554224,0.000115924350112697,5.76937411709137e-13
sample_1699,0.959201683788626,0.000197112002038024,0.0406007567611552,4.47448180944355e-07
sample_1700,0.000169182020061188,1.00935617273686e-05,0.999820723987412,4.30799073972721e-10
sample_1701,0.000440230362237931,9.11948975918151e-06,0.999550647341096,2.80690641716193e-09
sample_1702,1.47431332294962e-05,0.999963739863149,2.15170033114678e-05,3.10536539373336e-13
sample_1703,1.42766867608484e-06,1.04079354652736e-09,4.28268583069016e-07,0.999998143021947
sample_1704,0.00219427726739309,0.000153930507282586,0.997651791478951,7.46372690724099e-10
sample_1705,2.90032294500173e-05,0.999144788401783,0.000826208367132029,1.63475798369712e-12
sample_1706,0.00138761492532344,0.000319895493380689,0.998292489286692,2.94604132272931e-10
sample_1707,9.51899349859487e-06,0.999960007437433,3.04735687730357e-05,2.95696227912938e-13
sample_1708,0.997442091125668,3.06497565613317e-05,0.0025193622956828,7.89682208755087e-06
sample_1709,7.07626775847111e-06,0.99996509973656,2.7823995333339e-05,3.48684561700052e-13
sample_1710,0.966308814808622,0.0332727396421037,0.000418445161067894,3.88206910930192e-10
sample_1711,0.999356180459323,0.000578055222450222,6.57639674500597e-05,3.50776392563491e-10
sample_1712,0.999847749864752,0.000134302729071285,1.79470114127546e-05,3.94764299972121e-10
sample_1713,8.23225927971842e-05,0.999897004329385,2.06730770073282e-05,8.10412033462715e-13
sample_1714,8.7288784055347e-05,0.999857494926522,5.52162885364068e-05,8.86101071601297e-13
sample_1715,3.56276144486319e-05,0.999947368034616,1.70043504482301e-05,4.86818168486786e-13
sample_1716,8.41161941040843e-05,0.995557593248957,0.0043582905521797,4.75919572996588e-12
sample_1717,9.48965380160157e-06,0.999944919707632,4.55906382297008e-05,3.37162406473515e-13
sample_1718,0.00448864645232723,0.994756809539355,0.000754543990536367,1.77815756356781e-11
sample_1719,0.000110863178151722,0.993480701747268,0.00640843506839809,6.18268087493533e-12
sample_1720,6.4631457164638e-05,4.43686422643679e-05,0.999890999844599,5.59716141817728e-11
sample_1721,9.10654444617386e-07,6.62781732389548e-10,1.45878269990902e-07,0.999998942804504
sample_1722,6.81262452066374e-07,3.71906913375421e-10,1.25440561103376e-07,0.99999919292508
sample_1723,0.999950991633213,1.29853746445272e-05,3.60068876691104e-05,1.61044730884877e-08
sample_1724,0.000694570072581499,2.80942913982863e-05,0.999277334833628,8.0239221265246e-10
sample_1725,0.0319485343472269,0.967560462117436,0.000491003481536533,5.3800353583976e-11
sample_1726,0.00042285380300653,3.6776440282508e-05,0.999540369441982,3.14728628227298e-10
sample_1727,0.989148525788142,0.00839798586107966,0.00245348723080424,1.11997455018733e-09
sample_1728,0.99996684642975,1.77234301000344e-05,1.54263946379987e-05,3.74551196401521e-09
sample_1729,2.83806224903348e-06,1.18043743581183e-09,2.25532777027371e-07,0.999996935224537
sample_1730,1.21948067849865e-05,0.999961522081347,2.62831115673335e-05,3.00318498997185e-13
sample_1731,8.91427735499865e-06,6.39636981748438e-09,3.82242455374511e-06,0.999987256901721
sample_1732,0.0138901998594457,0.00348935974393025,0.982620439400569,9.96054612617459e-10
sample_1733,0.993253631639379,9.80015027320984e-05,0.00664818231455829,1.84543330546702e-07
sample_1734,3.23034409548037e-05,0.999952861124078,1.48354344759163e-05,4.91448230618825e-13
sample_1735,0.998083668489442,0.0016814909499854,0.000234840077020203,4.83551976871283e-10
sample_1736,1.01644726215696e-05,6.63808221351905e-09,4.11607199661301e-06,0.999985712817299
sample_1737,0.000698773707459021,0.00816593752048398,0.991135288689249,8.280765642663e-11
sample_1738,4.00508159086205e-05,0.998170517903446,0.00178943127794588,2.69921476618995e-12
sample_1739,9.8051089775035e-07,5.09058402557225e-10,1.90424694357462e-07,0.99999882855535
sample_1740,0.000369973095258346,9.86081234941829e-05,0.999531418641555,1.39692564624981e-10
sample_1741,0.00731952769178875,2.36416093725703e-05,0.99265655396032,2.76738518565565e-07
sample_1742,0.996020336528391,0.000288348338976106,0.00369130280655896,1.23260735705026e-08
sample_1743,0.000347885274152539,0.999585030390208,6.70843335608785e-05,2.07805482422242e-12
sample_1744,7.69840508426665e-06,0.999954703388916,3.75982054698563e-05,5.30283415845427e-13
sample_1745,6.24223584720314e-05,0.996807850089461,0.00312972754825619,3.81095900717226e-12
sample_1746,0.128070009576997,0.00194743454617193,0.869982543380463,1.24963684209943e-08
sample_1747,8.54278604082821e-05,0.999882272436773,3.22997020153902e-05,8.0307041341641e-13
sample_1748,0.993987506876015,0.00234236783039768,0.00367012293452244,2.3590645602932e-09
sample_1749,7.81212053446685e-06,0.999971896836546,2.02910426012491e-05,3.18001018604408e-13
sample_1750,0.000146015812535637,8.65520530935786e-06,0.999845328409233,5.72922125210821e-10
sample_1751,1.08890308395321e-05,3.27814983812857e-09,9.90171138344498e-07,0.999988117519872
sample_1752,1.87208683386046e-05,0.99994968717083,3.159196046788e-05,3.63403336818039e-13
sample_1753,0.000382941843307153,0.99935172817392,0.000265329979689032,3.08340013664667e-12
sample_1754,0.00197806432479525,1.36227540409314e-05,0.998008276398386,3.65227782503371e-08
sample_1755,0.000135794489490152,0.999801612476781,6.25930325607757e-05,1.16797891669064e-12
sample_1756,0.000440438071283671,0.999492291982971,6.72699433321539e-05,2.41286531088165e-12
sample_1757,0.00520861289309453,0.00534620081940206,0.989445185910568,3.76935455222648e-10
sample_1758,6.4984807957781e-05,4.84381842805848e-05,0.999886576954213,5.35482893022878e-11
sample_1759,0.00238415933576655,0.997376216041103,0.000239624614313567,8.81672273456338e-12
sample_1760,1.25403258631363e-05,0.999965358227496,2.21014463462503e-05,2.94913002783821e-13
sample_1761,0.00824368372883968,0.98968602632083,0.00207028991482422,3.55061070893615e-11
sample_1762,0.999534721436059,2.95006014645563e-05,0.000435718896523491,5.90659533935594e-08
sample_1763,0.00123091995514411,5.65232968950672e-05,0.998712555908106,8.39855205981002e-10
sample_1764,0.000167664631700448,1.25628801321874e-05,0.999819772186118,3.0204953426228e-10
sample_1765,0.0157323750522859,0.000226520107592588,0.984041098074924,6.76519736637787e-09
sample_1766,7.87925816715201e-05,1.89088422873163e-05,0.999902298480146,9.58947327724255e-11
sample_1767,1.4970327537544e-05,0.999946292917969,3.87367541417286e-05,3.51692454083742e-13
sample_1768,0.99994945028068,1.16922681668206e-05,3.88208789283052e-05,3.65722245528247e-08
sample_1769,0.999835684015669,1.28843644664741e-05,0.000150781842837035,6.49777027870387e-07
sample_1770,0.999945831507336,3.80497193453174e-05,1.61178381874569e-05,9.35131003118287e-10
sample_1771,0.000169118572037607,0.990369332568183,0.00946154885142243,8.35670832703336e-12
sample_1772,0.990199160628685,0.000260598600762034,0.00954020263027061,3.81402820496201e-08
sample_1773,0.0133197675383134,0.0107161952442323,0.975964036527276,6.90178489177647e-10
sample_1774,0.000701172399072623,1.09830517945357e-05,0.999287840123458,4.4256751793334e-09
sample_1775,0.999966039395846,1.92088155001292e-05,1.47487925411405e-05,2.99611283315578e-09
sample_1776,6.5113570851047e-05,3.74900304529733e-05,0.999897396339152,5.95435484081652e-11
sample_1777,0.000217824637958627,0.999717915262782,6.42600977097109e-05,1.54936088038919e-12
sample_1778,2.00312066966956e-05,0.999560095625809,0.000419873166409285,1.08518533262592e-12
sample_1779,0.947376576359605,0.0128685509932101,0.0397548679452416,4.70194308807242e-09
sample_1780,0.000159329030527631,0.999698735944007,0.0001419350238897,1.57505376020373e-12
sample_1781,0.993028638049543,0.000322844891614065,0.0066484978533646,1.92054781392104e-08
sample_1782,0.978705874283646,0.00159608563817383,0.0196980302361173,9.84206320539448e-09
sample_1783,0.0369453659179191,0.0465679194655931,0.916486713494809,1.12167824219623e-09
sample_1784,0.999907219321795,4.12359956164824e-05,5.15427897372705e-05,1.89285132258887e-09
sample_1785,0.993073791234253,5.76360458520484e-05,0.00686691180719075,1.66091270376316e-06
sample_1786,0.976745691434355,0.0230437633291388,0.000210544903559108,3.32946622050109e-10
sample_1787,2.42753404947788e-05,0.999960519850757,1.52048080693081e-05,6.78870107790385e-13
sample_1788,5.91055374471227e-05,0.997092399762729,0.00284849469623921,3.58491944739596e-12
sample_1789,8.75746856084091e-05,0.999805873700804,0.00010655161253473,1.05288971104378e-12
sample_1790,8.93917544968999e-05,1.27952730195101e-05,0.999897812808175,1.64308387117015e-10
sample_1791,0.999962016189319,2.42705128497396e-05,1.37115025466039e-05,1.79528493797435e-09
sample_1792,0.00649735029776057,0.992683307507035,0.000819342172439683,2.27644055508824e-11
sample_1793,0.00243357560431917,0.98076075760707,0.0168056667516042,3.70067721959182e-11
sample_1794,0.0391439666766688,0.0128306606894926,0.94802537102859,1.60524858781317e-09
sample_1795,0.00038721126704276,0.000448236299143273,0.999164552351669,8.21452362188598e-11
sample_1796,0.000291099649566876,0.979452227778405,0.0202566725576662,1.43622641276274e-11
sample_1797,0.999924902753022,5.96685581006162e-05,1.54280724799349e-05,6.16397562159099e-10
sample_1798,0.0016384608680395,0.998253237681655,0.000108301444289785,6.01623268173988e-12
sample_1799,0.000359328253998989,0.999594792027972,4.5879715970212e-05,2.05879447211371e-12
sample_1800,0.998892048119454,4.06444619915655e-05,0.00106719885647146,1.08562082798021e-07
sample_1801,0.0212773614637182,0.0103470221564756,0.968375615354739,1.0250677316398e-09
sample_1802,0.99981828778209,9.60330573614252e-05,8.567797595777e-05,1.18459039995418e-09
sample_1803,0.999933556208705,3.23581902444404e-05,3.40837901296859e-05,1.81092042566568e-09
sample_1804,0.0340303066009682,0.00548669987891022,0.960482991622559,1.89756292507391e-09
sample_1805,9.24801494033758e-06,0.999938874283045,5.1877701658828e-05,3.5579251139028e-13
sample_1806,0.000255603948057634,0.998380020869947,0.00136437517764378,4.35175958889119e-12
sample_1807,0.999611139754231,1.75800604690724e-05,0.000370756762054347,5.23423245717585e-07
sample_1808,0.999931031016934,3.88098703887691e-05,3.01578166626572e-05,1.29601466330136e-09
sample_1809,0.00284099828990985,0.995439714548344,0.00171928714395037,1.77959608227816e-11
sample_1810,9.0109315532886e-06,0.999966732735287,2.4256332878259e-05,2.81322057410665e-13
sample_1811,0.000174220850928661,0.999792287313991,3.34918338145299e-05,1.26592375830823e-12
sample_1812,0.965398460726262,0.00929755095760104,0.0253039841435931,4.17254366103259e-09
sample_1813,0.103003395663894,0.0930096914989217,0.803986910778195,2.05898938684098e-09
sample_1814,0.997139643601589,4.94637599109836e-05,0.00281051610215002,3.76536350357459e-07
sample_1815,1.21794542651336e-05,0.999756707005448,0.000231113539419751,8.67386136491814e-13
sample_1816,0.998527763012088,2.47713395195569e-05,0.00144103806840165,6.42757999128799e-06
sample_1817,0.000838950864242118,1.2683977188756e-05,0.999148360765751,4.39281797697515e-09
sample_1818,0.959611444418894,0.00160675319446393,0.0387817862086366,1.61780051512457e-08
sample_1819,7.69862869342514e-05,1.58479820601001e-05,0.999907165610666,1.20339902366835e-10
sample_1820,8.35315318951615e-06,0.999969248490744,2.23983557847522e-05,2.81804164558714e-13
sample_1821,1.46903529738136e-06,1.06520639015215e-09,2.03558512016994e-07,0.999998326340984
sample_1822,9.93805969152119e-06,0.999931672690489,5.83892494460947e-05,3.73541852598407e-13
sample_1823,0.99993265601399,5.14939452321093e-05,1.5849345951988e-05,6.94826224123459e-10
sample_1824,0.999894570804143,9.11205293098337e-05,1.43081733454145e-05,4.93202368127357e-10
sample_1825,0.00243343857707349,0.996787812625502,0.00077874878492503,1.24992816056022e-11
sample_1826,0.000281978849763645,0.00455350985462264,0.995164511242516,5.30979164034187e-11
sample_1827,0.97046928545445,0.00277825021508279,0.0267524561093481,8.22111932564458e-09
sample_1828,0.9999133299754,5.09954636245102e-05,3.56734770020243e-05,1.08397389994607e-09
sample_1829,6.35697430437776e-05,0.999905924780736,3.05054755495837e-05,6.70891499940648e-13
sample_1830,0.00166040920081412,9.31167227127493e-05,0.998246473288757,7.87716313001561e-10
sample_1831,0.0120682927872121,0.000442106017382285,0.98748959860977,2.5856360410413e-09
sample_1832,6.46666029540803e-05,4.10773136742109e-05,0.999894256017278,6.60932767031258e-11
sample_1833,2.86044351428084e-06,1.12573436040503e-09,2.28697314679284e-07,0.999996909733437
sample_1834,9.97516958126698e-06,0.999892072169928,9.79526600009742e-05,4.89442752192035e-13
sample_1835,1.41401148004541e-05,0.999833426615259,0.000152433269338266,6.0240282789845e-13
sample_1836,0.000296940988439249,0.999667432651542,3.56263581824159e-05,1.83648371107199e-12
sample_1837,0.000345867153337507,0.0141699460219254,0.985484186760909,6.38284819130834e-11
sample_1838,0.999845124418292,0.00012285251708081,3.20225691993816e-05,4.95428135462345e-10
sample_1839,7.00793336224101e-06,0.999953181296156,3.98107700882178e-05,3.93627496383074e-13
sample_1840,0.00480856500611189,0.990473051099386,0.00471838386003641,3.4466002537418e-11
sample_1841,0.00302454280023451,1.8431782096064e-05,0.996956989571494,3.58461755373831e-08
sample_1842,1.14724496799149e-05,0.999971841060124,1.66864897390039e-05,4.56906775538097e-13
sample_1843,0.000226993400916652,0.00323053722283966,0.996542469327512,4.87317361560953e-11
sample_1844,0.984398940972716,0.00476825538948376,0.0108328002695244,3.36827529111073e-09
sample_1845,0.999904081947449,1.18403164332236e-05,8.38992410250692e-05,1.78495092900236e-07
sample_1846,3.84956684803872e-06,1.51591695202126e-09,6.1025538482997e-07,0.99999553866185
sample_1847,0.971716012564528,0.00258778493773134,0.0256961941117279,8.3860122726907e-09
sample_1848,0.99989770304012,8.78815512438703e-05,1.44149108346583e-05,4.97801702394886e-10
sample_1849,0.000193781482892618,8.9462078264973e-06,0.999797271638093,6.71187893084994e-10
sample_1850,0.999922726026953,4.96885833486445e-05,2.75844628708685e-05,9.26827634250735e-10
sample_1851,1.52235511604846e-05,0.99993954515606,4.52312924093438e-05,3.70182382808037e-13
sample_1852,1.5423041083641e-05,0.999821934878047,0.000162642080243775,6.25773771058837e-13
sample_1853,0.999769091377593,0.000212225590527837,1.86826834065886e-05,3.48472425874393e-10
sample_1854,0.000122620216756468,9.46802504929812e-06,0.999867911324786,4.33407888520313e-10
sample_1855,0.00473222570110707,9.24280699291574e-05,0.995175342914683,3.3142812352658e-09
sample_1856,0.998843274179415,2.73256017377402e-05,0.00112862398821446,7.7623063299906e-07
sample_1857,0.950020996192108,0.0317118969094376,0.018267104615129,2.28332530491527e-09
sample_1858,1.50884447583823e-05,0.999703275220511,0.000281636333852193,8.7875198154887e-13
sample_1859,0.000942618157937657,1.03979347243897e-05,0.999046971643461,1.22638773592405e-08
sample_1860,0.0103782255003444,0.000272340675224588,0.989349430618312,3.20611940577763e-09
sample_1861,0.0090429863016999,2.53168095254411e-05,0.990931200243186,4.96645588346618e-07
sample_1862,0.0441728976261823,0.000328207351260046,0.955498875531442,1.94911159164519e-08
sample_1863,0.00263342505213166,1.40243490151822e-05,0.997352405792168,1.4480668556212e-07
sample_1864,6.20353483668761e-05,0.996756805793319,0.00318115885446138,3.85269633023227e-12
sample_1865,2.91310405743193e-06,2.12062692812604e-09,3.50765133699198e-07,0.999996734010182
sample_1866,0.999951421064498,3.09601348528599e-05,1.76175682514259e-05,1.23239780511408e-09
sample_1867,1.09965805456056e-05,0.999974167877298,1.4835541819263e-05,3.3763365922044e-13
sample_1868,0.9998180686035,0.000103088650087161,7.88417059164803e-05,1.04049607017561e-09
sample_1869,0.000519169740972516,0.000269764296835496,0.999211065838429,1.23762730388054e-10
sample_1870,2.91190062619677e-05,0.999939419968536,3.14610247586485e-05,4.43403843110452e-13
sample_1871,0.000895120699321977,0.995014898568113,0.00408998071996606,1.25990198087366e-11
sample_1872,0.000102865676393518,0.999877002557421,2.01317652018181e-05,9.8397246925608e-13
sample_1873,9.68024597226372e-05,0.996396277720004,0.00350691981593814,4.33545570793504e-12
sample_1874,0.999854490526871,1.29669863966748e-05,0.000131334348259444,1.20813847240611e-06
sample_1875,0.395854825575583,0.0193737902336504,0.584771375819038,8.37172867028325e-09
sample_1876,0.993190235954819,0.00299936325900407,0.00381039864106392,2.14511260517876e-09
sample_1877,0.99991403446736,1.75666032816335e-05,6.83855765680778e-05,1.33527905475202e-08
sample_1878,0.995787328584937,0.0041165530792245,9.6118053437024e-05,2.82401900538525e-10
sample_1879,0.002018660586009,1.49591687702745e-05,0.997966355722068,2.45231524681089e-08
sample_1880,1.11744771574701e-05,0.999848691092116,0.00014013443013216,5.9469272563184e-13
sample_1881,7.70161936481695e-05,1.80949110130384e-05,0.999904888795427,9.99121913984107e-11
sample_1882,0.999939638431504,1.46934259274138e-05,4.56548340577087e-05,1.33085111973679e-08
sample_1883,0.99958333305066,0.000107298778162931,0.000309364785918864,3.38525856630118e-09
sample_1884,0.99967567434792,0.000300966997442814,2.33583429804184e-05,3.1165688468161e-10
sample_1885,1.1704134470824e-05,0.999971409161799,1.68867034387256e-05,2.90994476583502e-13
sample_1886,0.911502639383376,0.012456314198216,0.0760410396639274,6.75448090741266e-09
sample_1887,0.000205881890541654,0.999768987037909,2.51310699748691e-05,1.57389968708352e-12
sample_1888,0.999946674289173,3.89335463767652e-05,1.43912610315223e-05,9.03418691506251e-10
sample_1889,8.40189943028275e-05,0.999823359072464,9.26219322439374e-05,9.89614160347697e-13
sample_1890,0.997865512105359,0.00198842556723774,0.000146061965421547,3.61981569273962e-10
sample_1891,0.999942171513679,2.46062028158867e-05,3.32195761776248e-05,2.70732803385436e-09
sample_1892,0.0395621463685544,0.929877586749623,0.0305602666378979,2.43924542824172e-10
sample_1893,0.340169573118278,0.00728022837472598,0.652550186043533,1.24634631450649e-08
sample_1894,0.0176761034173985,0.00252901291128792,0.97979488225568,1.41563329029691e-09
sample_1895,1.18228520671725e-05,0.999940530088534,4.76470590466405e-05,3.51733295139101e-13
sample_1896,0.00014579635161864,0.999748509190095,0.000105694456905845,1.38079357523425e-12
sample_1897,0.998406929021093,4.39212117062912e-05,0.00154897906903798,1.70698162940605e-07
sample_1898,8.37807308970715e-05,1.98790480980172e-05,0.999896340126774,9.42308476520655e-11
sample_1899,6.19824891121314e-05,0.999661116420059,0.00027690108960511,1.22367188523605e-12
sample_1900,8.69191672725218e-05,0.999883204392065,2.98764398552189e-05,8.07654081013529e-13
sample_1901,0.999377247689859,0.000588904596134433,3.38474328132326e-05,2.81193839577281e-10
sample_1902,1.22536182412651e-05,0.999814009232694,0.000173737148397182,6.67256679327089e-13
sample_1903,0.000111990297032343,1.43798900110204e-05,0.999873629649754,1.63202508773905e-10
sample_1904,0.000450590420925893,0.999273012266449,0.000276397309203381,3.42158831586105e-12
